date,product,category,quantity,sales,region
2045-10-13,Phone,Electronics,8,1322,West
2045-10-14,TV,Books,7,1656,East
2045-10-15,Headphones,Electronics,6,1946,South
2045-10-16,Laptop,Electronics,11,2077,West
2045-10-17,TV,Books,7,864,South
2045-10-18,Headphones,Fashion,13,8490,East
2045-10-19,Tablet,Home,8,7570,West
2045-10-20,Laptop,Books,6,4613,East
2045-10-21,Laptop,Home,11,6422,West
2045-10-22,Laptop,Electronics,9,8167,West
2045-10-23,Headphones,Books,13,2153,East
2045-10-24,Headphones,Fashion,13,1920,East
2045-10-25,Phone,Electronics,3,3008,South
2045-10-26,TV,Books,15,9177,South
2045-10-27,Phone,Fashion,19,4297,East
2045-10-28,TV,Fashion,3,3461,South
2045-10-29,Laptop,Home,1,2693,East
2045-10-30,Laptop,Fashion,18,1997,East
2045-10-31,Headphones,Home,12,6177,South
2045-11-01,Tablet,Fashion,16,9966,South
2045-11-02,TV,Books,19,7787,West
2045-11-03,Phone,Fashion,16,2470,East
2045-11-04,Headphones,Home,16,6180,South
2045-11-05,TV,Fashion,8,5081,South
2045-11-06,Laptop,Fashion,3,8097,West
2045-11-07,TV,Electronics,3,1302,North
2045-11-08,Laptop,Fashion,11,2423,East
2045-11-09,Laptop,Fashion,16,5676,North
2045-11-10,Phone,Electronics,13,7851,South
2045-11-11,Headphones,Home,14,9029,South
2045-11-12,Tablet,Fashion,1,5228,East
2045-11-13,TV,Home,13,4712,South
2045-11-14,Tablet,Books,9,174,East
2045-11-15,TV,Books,14,3366,East
2045-11-16,Phone,Fashion,15,5660,North
2045-11-17,Phone,Home,4,8908,South
2045-11-18,Phone,Electronics,9,5996,South
2045-11-19,Tablet,Fashion,18,4629,South
2045-11-20,Laptop,Home,18,3617,North
2045-11-21,Headphones,Home,16,6049,North
2045-11-22,TV,Electronics,14,7897,East
2045-11-23,TV,Home,15,2444,South
2045-11-24,Phone,Electronics,8,3836,North
2045-11-25,Phone,Books,14,1155,South
2045-11-26,TV,Electronics,12,7673,North
2045-11-27,Laptop,Electronics,17,1315,West
2045-11-28,Laptop,Books,7,3762,East
2045-11-29,Phone,Home,18,1009,North
2045-11-30,TV,Books,6,705,West
2045-12-01,Tablet,Fashion,6,7636,West
2045-12-02,Laptop,Home,4,327,East
2045-12-03,Phone,Books,9,1196,North
2045-12-04,Headphones,Fashion,10,9353,North
2045-12-05,Laptop,Electronics,14,5916,West
2045-12-06,Phone,Electronics,15,3815,West
2045-12-07,Laptop,Fashion,16,6288,East
2045-12-08,Headphones,Books,17,8546,West
2045-12-09,TV,Fashion,5,6131,East
2045-12-10,Tablet,Home,13,3832,South
2045-12-11,TV,Home,15,8625,West
2045-12-12,Laptop,Electronics,1,7155,North
2045-12-13,Phone,Home,14,6435,East
2045-12-14,Tablet,Fashion,14,6159,South
2045-12-15,TV,Electronics,10,9430,South
2045-12-16,Phone,Home,17,6602,South
2045-12-17,Tablet,Electronics,6,9517,East
2045-12-18,Tablet,Electronics,1,8179,West
2045-12-19,Laptop,Home,1,3015,West
2045-12-20,Headphones,Home,2,2890,East
2045-12-21,Headphones,Books,9,6066,East
2045-12-22,Tablet,Fashion,18,9444,East
2045-12-23,Tablet,Home,2,4092,South
2045-12-24,Laptop,Home,19,300,West
2045-12-25,Laptop,Books,19,5755,North
2045-12-26,Laptop,Fashion,13,6532,East
2045-12-27,Phone,Books,12,5653,East
2045-12-28,Phone,Home,2,7136,East
2045-12-29,TV,Fashion,6,5005,West
2045-12-30,Tablet,Home,8,6524,South
2045-12-31,Headphones,Electronics,13,7344,West
2046-01-01,Laptop,Electronics,4,7461,North
2046-01-02,Tablet,Home,5,4135,South
2046-01-03,Tablet,Fashion,16,5270,East
2046-01-04,Phone,Books,6,1228,North
2046-01-05,TV,Home,12,3644,South
2046-01-06,TV,Books,17,2212,East
2046-01-07,Laptop,Electronics,15,2311,West
2046-01-08,Headphones,Electronics,18,2860,North
2046-01-09,TV,Home,10,2332,East
2046-01-10,Tablet,Electronics,17,7347,South
2046-01-11,Tablet,Electronics,11,8293,East
2046-01-12,Tablet,Electronics,6,2868,South
2046-01-13,Headphones,Home,14,4267,East
2046-01-14,Tablet,Books,12,838,North
2046-01-15,Laptop,Books,12,3342,West
2046-01-16,Headphones,Fashion,17,5947,West
2046-01-17,Tablet,Electronics,16,9340,South
2046-01-18,Laptop,Books,16,9987,North
2046-01-19,Laptop,Electronics,10,5438,North
2046-01-20,Laptop,Electronics,2,8514,South
2046-01-21,Phone,Books,2,964,North
2046-01-22,Phone,Fashion,8,407,North
2046-01-23,Phone,Home,7,8373,North
2046-01-24,Phone,Electronics,11,5086,West
2046-01-25,Headphones,Electronics,9,5939,West
2046-01-26,Tablet,Electronics,6,1741,East
2046-01-27,TV,Fashion,16,1404,West
2046-01-28,Headphones,Books,4,4350,East
2046-01-29,TV,Electronics,9,1992,North
2046-01-30,Headphones,Electronics,3,6711,North
2046-01-31,Phone,Books,1,5845,North
2046-02-01,Phone,Home,17,3749,East
2046-02-02,Headphones,Fashion,18,7470,West
2046-02-03,Laptop,Electronics,10,4204,South
2046-02-04,Tablet,Books,9,9551,East
2046-02-05,Headphones,Fashion,2,2100,West
2046-02-06,Laptop,Home,19,5444,South
2046-02-07,TV,Books,10,610,South
2046-02-08,TV,Home,19,3675,East
2046-02-09,Laptop,Home,4,4387,South
2046-02-10,Laptop,Books,19,7076,West
2046-02-11,Tablet,Books,13,3027,South
2046-02-12,Laptop,Fashion,8,3616,South
2046-02-13,Phone,Home,8,6300,South
2046-02-14,TV,Electronics,17,9545,South
2046-02-15,Tablet,Electronics,14,9525,East
2046-02-16,Phone,Fashion,6,4516,East
2046-02-17,Headphones,Electronics,14,7800,East
2046-02-18,Headphones,Fashion,2,1907,North
2046-02-19,Headphones,Books,14,8664,East
2046-02-20,Phone,Books,8,5505,North
2046-02-21,Tablet,Home,1,3087,North
2046-02-22,Tablet,Fashion,1,9775,North
2046-02-23,Tablet,Books,19,6876,East
2046-02-24,Laptop,Fashion,4,9450,North
2046-02-25,Tablet,Electronics,2,1211,South
2046-02-26,TV,Books,7,8745,West
2046-02-27,Phone,Electronics,15,2641,South
2046-02-28,Laptop,Home,17,8064,South
2046-03-01,Headphones,Books,19,5921,North
2046-03-02,Tablet,Home,12,531,West
2046-03-03,Tablet,Books,6,8699,South
2046-03-04,Laptop,Electronics,7,8809,West
2046-03-05,Headphones,Fashion,8,5577,North
2046-03-06,Tablet,Fashion,18,6630,North
2046-03-07,TV,Electronics,16,6686,South
2046-03-08,TV,Books,14,7959,East
2046-03-09,Phone,Home,8,3445,South
2046-03-10,TV,Electronics,8,6093,North
2046-03-11,Phone,Fashion,7,262,West
2046-03-12,Laptop,Home,10,1311,South
2046-03-13,Phone,Home,7,8236,North
2046-03-14,Laptop,Home,18,4377,West
2046-03-15,Headphones,Home,5,9619,South
2046-03-16,TV,Electronics,8,3162,North
2046-03-17,Laptop,Books,6,2783,West
2046-03-18,TV,Books,17,5297,South
2046-03-19,Phone,Books,4,3586,East
2046-03-20,TV,Electronics,2,8791,North
2046-03-21,Tablet,Home,16,3733,East
2046-03-22,Phone,Fashion,5,7088,East
2046-03-23,Headphones,Books,10,778,South
2046-03-24,Headphones,Books,9,9432,South
2046-03-25,Headphones,Home,5,5350,West
2046-03-26,Phone,Fashion,17,4114,South
2046-03-27,Laptop,Home,9,7261,North
2046-03-28,Tablet,Books,12,9706,West
2046-03-29,Headphones,Electronics,4,7563,North
2046-03-30,Headphones,Home,11,1142,North
2046-03-31,Headphones,Home,2,3289,North
2046-04-01,Headphones,Fashion,3,5420,South
2046-04-02,TV,Electronics,2,6612,North
2046-04-03,Headphones,Books,8,5650,North
2046-04-04,Laptop,Electronics,12,7024,West
2046-04-05,Phone,Fashion,1,390,East
2046-04-06,Headphones,Electronics,9,8566,West
2046-04-07,Phone,Electronics,15,6754,South
2046-04-08,TV,Home,15,4348,North
2046-04-09,Phone,Home,5,2939,North
2046-04-10,Tablet,Home,1,1498,East
2046-04-11,Headphones,Books,7,7210,West
2046-04-12,Phone,Home,9,4161,West
2046-04-13,Tablet,Electronics,6,6979,South
2046-04-14,Laptop,Books,8,5053,North
2046-04-15,Phone,Electronics,11,1333,East
2046-04-16,Headphones,Fashion,10,8761,East
2046-04-17,Laptop,Home,19,7146,West
2046-04-18,TV,Electronics,16,6429,East
2046-04-19,Tablet,Fashion,14,974,South
2046-04-20,Laptop,Fashion,13,3322,South
2046-04-21,TV,Books,18,9004,North
2046-04-22,Headphones,Fashion,8,879,South
2046-04-23,TV,Books,15,5200,North
2046-04-24,Headphones,Electronics,19,5037,West
2046-04-25,Tablet,Fashion,14,129,West
2046-04-26,TV,Electronics,10,2390,North
2046-04-27,TV,Electronics,5,1898,West
2046-04-28,Tablet,Fashion,18,9534,East
2046-04-29,Headphones,Fashion,18,4960,North
2046-04-30,TV,Books,7,1589,South
2046-05-01,Tablet,Home,5,3774,South
2046-05-02,Tablet,Electronics,18,6668,West
2046-05-03,Laptop,Books,6,3002,East
2046-05-04,Headphones,Electronics,11,4438,East
2046-05-05,Headphones,Books,17,6276,South
2046-05-06,Tablet,Books,1,5667,West
2046-05-07,Phone,Electronics,2,3789,South
2046-05-08,Headphones,Electronics,19,5294,South
2046-05-09,TV,Books,12,1343,East
2046-05-10,Phone,Home,19,4633,East
2046-05-11,Laptop,Electronics,11,8782,North
2046-05-12,Tablet,Home,11,2048,East
2046-05-13,Headphones,Electronics,12,7399,North
2046-05-14,Headphones,Electronics,15,7479,South
2046-05-15,Headphones,Home,17,9909,West
2046-05-16,TV,Books,6,3230,North
2046-05-17,Phone,Home,13,2466,North
2046-05-18,Tablet,Electronics,9,2030,East
2046-05-19,TV,Fashion,7,9485,West
2046-05-20,Headphones,Books,7,2339,South
2046-05-21,Phone,Home,5,7222,South
2046-05-22,Laptop,Electronics,14,6748,South
2046-05-23,TV,Fashion,2,1892,East
2046-05-24,Laptop,Fashion,19,6538,East
2046-05-25,Headphones,Electronics,10,8107,South
2046-05-26,TV,Electronics,17,1314,East
2046-05-27,Laptop,Home,15,5505,West
2046-05-28,Laptop,Electronics,2,3643,East
2046-05-29,Headphones,Fashion,10,1790,East
2046-05-30,TV,Home,2,1963,West
2046-05-31,Headphones,Books,3,2369,West
2046-06-01,Tablet,Electronics,12,1810,East
2046-06-02,Headphones,Books,11,1845,East
2046-06-03,TV,Home,18,9035,North
2046-06-04,Phone,Fashion,11,305,North
2046-06-05,Laptop,Books,18,5868,North
2046-06-06,Laptop,Books,19,7033,South
2046-06-07,Laptop,Books,16,1041,South
2046-06-08,Phone,Home,8,2081,North
2046-06-09,Laptop,Home,6,5351,South
2046-06-10,Tablet,Home,16,2698,South
2046-06-11,TV,Home,17,8503,South
2046-06-12,TV,Fashion,4,6292,North
2046-06-13,TV,Electronics,11,3058,East
2046-06-14,Laptop,Books,11,4274,West
2046-06-15,Headphones,Fashion,17,7995,East
2046-06-16,Headphones,Books,1,5391,North
2046-06-17,Headphones,Electronics,11,7389,South
2046-06-18,Tablet,Books,10,8766,North
2046-06-19,TV,Fashion,3,9098,West
2046-06-20,TV,Fashion,15,1303,West
2046-06-21,Headphones,Fashion,1,2868,North
2046-06-22,Laptop,Fashion,2,6618,South
2046-06-23,Laptop,Fashion,15,6598,North
2046-06-24,Laptop,Books,17,4177,South
2046-06-25,Phone,Books,5,9627,South
2046-06-26,Laptop,Home,3,4856,South
2046-06-27,Phone,Books,9,1556,East
2046-06-28,Phone,Books,7,2027,East
2046-06-29,TV,Fashion,13,2831,North
2046-06-30,Headphones,Books,10,2502,East
2046-07-01,TV,Electronics,5,2902,North
2046-07-02,Tablet,Fashion,1,4569,North
2046-07-03,Phone,Electronics,5,2246,South
2046-07-04,Tablet,Electronics,13,6018,North
2046-07-05,Tablet,Electronics,2,8844,North
2046-07-06,TV,Fashion,17,3190,South
2046-07-07,Tablet,Books,7,6691,North
2046-07-08,Laptop,Home,14,7573,North
2046-07-09,Laptop,Books,1,8497,South
2046-07-10,Tablet,Electronics,14,7546,North
2046-07-11,TV,Books,9,2315,South
2046-07-12,Headphones,Electronics,17,1539,South
2046-07-13,Laptop,Home,18,1197,West
2046-07-14,Phone,Electronics,3,6097,West
2046-07-15,Laptop,Home,16,6076,East
2046-07-16,TV,Fashion,1,9524,North
2046-07-17,Phone,Books,14,1835,West
2046-07-18,Phone,Electronics,1,4391,East
2046-07-19,Tablet,Electronics,14,2875,North
2046-07-20,Phone,Electronics,19,4696,North
2046-07-21,TV,Home,18,9694,West
2046-07-22,Tablet,Fashion,10,871,West
2046-07-23,Tablet,Books,4,506,West
2046-07-24,Tablet,Home,15,926,East
2046-07-25,Tablet,Home,9,1596,West
2046-07-26,Phone,Electronics,17,8295,South
2046-07-27,TV,Fashion,14,7231,North
2046-07-28,Headphones,Books,2,4359,North
2046-07-29,TV,Fashion,14,1034,East
2046-07-30,TV,Fashion,5,456,West
2046-07-31,Headphones,Books,9,9146,West
2046-08-01,TV,Electronics,6,9782,South
2046-08-02,Headphones,Home,17,4354,East
2046-08-03,Laptop,Home,14,9407,West
2046-08-04,Tablet,Home,12,3562,East
2046-08-05,Headphones,Fashion,17,3386,East
2046-08-06,Laptop,Home,12,7516,North
2046-08-07,Headphones,Home,10,9993,South
2046-08-08,Phone,Fashion,14,5582,South
2046-08-09,Laptop,Books,3,5453,South
2046-08-10,Laptop,Fashion,17,1021,East
2046-08-11,TV,Fashion,15,1078,South
2046-08-12,Headphones,Books,9,4272,South
2046-08-13,Laptop,Books,12,6989,North
2046-08-14,Phone,Electronics,14,3597,North
2046-08-15,Laptop,Electronics,9,410,East
2046-08-16,Phone,Home,7,2147,West
2046-08-17,Headphones,Electronics,10,756,South
2046-08-18,Laptop,Electronics,6,9697,North
2046-08-19,Laptop,Electronics,5,8117,North
2046-08-20,TV,Home,16,7764,East
2046-08-21,Laptop,Electronics,5,7033,East
2046-08-22,Laptop,Home,10,2262,South
2046-08-23,TV,Fashion,9,7821,South
2046-08-24,Tablet,Books,4,4751,North
2046-08-25,Laptop,Home,7,4281,East
2046-08-26,Headphones,Electronics,8,4842,South
2046-08-27,Laptop,Fashion,3,5847,East
2046-08-28,Tablet,Fashion,6,4837,South
2046-08-29,Phone,Electronics,1,2478,West
2046-08-30,Phone,Books,1,8609,North
2046-08-31,Phone,Books,4,1184,East
2046-09-01,Laptop,Home,5,5347,West
2046-09-02,TV,Fashion,2,4513,West
2046-09-03,Laptop,Home,14,6329,South
2046-09-04,Headphones,Home,5,9502,North
2046-09-05,Laptop,Books,18,7765,East
2046-09-06,Headphones,Fashion,10,4870,West
2046-09-07,TV,Home,12,6236,North
2046-09-08,Phone,Electronics,3,1962,North
2046-09-09,TV,Electronics,9,4416,South
2046-09-10,Headphones,Home,1,7101,East
2046-09-11,Phone,Fashion,13,8242,South
2046-09-12,Laptop,Books,2,7400,North
2046-09-13,Headphones,Books,14,6086,South
2046-09-14,Laptop,Fashion,18,5892,South
2046-09-15,TV,Books,1,3828,South
2046-09-16,Tablet,Books,14,7210,West
2046-09-17,Laptop,Books,7,8760,West
2046-09-18,TV,Home,15,9800,South
2046-09-19,Laptop,Fashion,10,6402,South
2046-09-20,Headphones,Electronics,13,9353,East
2046-09-21,Laptop,Home,19,6539,North
2046-09-22,Tablet,Fashion,14,8053,South
2046-09-23,Headphones,Books,5,849,West
2046-09-24,Tablet,Fashion,8,2293,West
2046-09-25,Tablet,Home,10,7224,West
2046-09-26,Laptop,Home,5,4358,South
2046-09-27,Laptop,Books,8,4481,East
2046-09-28,Headphones,Home,15,6532,South
2046-09-29,Tablet,Home,15,7499,South
2046-09-30,Phone,Electronics,17,2896,West
2046-10-01,Tablet,Home,4,2915,West
2046-10-02,Tablet,Home,9,8665,South
2046-10-03,TV,Books,16,5200,East
2046-10-04,Headphones,Electronics,18,1296,North
2046-10-05,TV,Books,9,2998,West
2046-10-06,TV,Fashion,18,5601,South
2046-10-07,Headphones,Fashion,8,1546,West
2046-10-08,Headphones,Electronics,6,1540,East
2046-10-09,Phone,Books,16,3801,East
2046-10-10,Laptop,Fashion,18,5339,West
2046-10-11,Tablet,Electronics,4,9209,East
2046-10-12,Headphones,Home,12,9931,South
2046-10-13,Laptop,Fashion,17,2359,North
2046-10-14,Laptop,Home,3,8550,East
2046-10-15,Laptop,Electronics,8,7318,South
2046-10-16,TV,Books,19,9590,South
2046-10-17,Headphones,Fashion,5,3064,East
2046-10-18,Tablet,Home,14,6671,South
2046-10-19,TV,Electronics,16,7967,West
2046-10-20,Headphones,Electronics,1,7740,West
2046-10-21,Tablet,Electronics,6,9071,East
2046-10-22,Tablet,Books,4,968,North
2046-10-23,Headphones,Electronics,14,9806,South
2046-10-24,Tablet,Books,19,7715,North
2046-10-25,Headphones,Books,14,3152,South
2046-10-26,Laptop,Fashion,13,367,South
2046-10-27,Tablet,Electronics,11,9057,South
2046-10-28,Tablet,Home,6,9329,North
2046-10-29,Phone,Books,8,1438,South
2046-10-30,Tablet,Electronics,10,916,North
2046-10-31,TV,Home,9,3469,West
2046-11-01,TV,Fashion,17,6091,North
2046-11-02,Headphones,Fashion,9,3096,East
2046-11-03,TV,Fashion,13,2851,East
2046-11-04,Tablet,Books,5,4165,South
2046-11-05,Headphones,Books,3,7705,East
2046-11-06,Laptop,Books,2,4405,West
2046-11-07,TV,Fashion,13,5010,North
2046-11-08,Headphones,Fashion,6,115,South
2046-11-09,Tablet,Books,11,7069,East
2046-11-10,Laptop,Home,8,594,East
2046-11-11,Tablet,Home,18,4809,North
2046-11-12,Phone,Fashion,15,4039,West
2046-11-13,Laptop,Home,4,3156,East
2046-11-14,Phone,Electronics,17,5116,West
2046-11-15,TV,Home,4,2626,East
2046-11-16,Laptop,Home,18,3617,West
2046-11-17,Tablet,Electronics,18,5799,South
2046-11-18,Headphones,Books,16,7373,East
2046-11-19,TV,Home,9,2491,East
2046-11-20,TV,Books,7,6622,West
2046-11-21,Phone,Home,3,1401,North
2046-11-22,Tablet,Books,10,7816,East
2046-11-23,Tablet,Fashion,2,6616,East
2046-11-24,Headphones,Books,15,2434,East
2046-11-25,TV,Books,18,6988,East
2046-11-26,Laptop,Fashion,6,9531,East
2046-11-27,Tablet,Home,2,1591,North
2046-11-28,Headphones,Electronics,12,8177,South
2046-11-29,Headphones,Fashion,2,192,South
2046-11-30,TV,Electronics,10,6875,West
2046-12-01,Phone,Home,18,8730,East
2046-12-02,Headphones,Fashion,19,2268,North
2046-12-03,Headphones,Books,1,2455,West
2046-12-04,Tablet,Books,2,1851,West
2046-12-05,Laptop,Fashion,12,3946,North
2046-12-06,Headphones,Books,10,9063,West
2046-12-07,Tablet,Home,11,9385,West
2046-12-08,Headphones,Books,4,1225,South
2046-12-09,Tablet,Fashion,12,9260,North
2046-12-10,Phone,Books,3,4070,West
2046-12-11,Phone,Home,19,1722,East
2046-12-12,Laptop,Home,4,4360,South
2046-12-13,TV,Electronics,11,4304,West
2046-12-14,Tablet,Fashion,16,2055,East
2046-12-15,Phone,Books,13,5615,West
2046-12-16,Headphones,Fashion,1,6485,South
2046-12-17,Laptop,Books,5,3934,West
2046-12-18,Tablet,Fashion,16,6490,East
2046-12-19,Headphones,Home,16,3073,West
2046-12-20,Headphones,Electronics,2,2516,West
2046-12-21,Phone,Home,5,3996,North
2046-12-22,TV,Fashion,11,9586,East
2046-12-23,Laptop,Home,8,3355,East
2046-12-24,TV,Books,13,5685,South
2046-12-25,Tablet,Fashion,12,5755,East
2046-12-26,Headphones,Home,12,2159,East
2046-12-27,TV,Home,6,4082,East
2046-12-28,Tablet,Fashion,11,3352,West
2046-12-29,TV,Books,1,2613,South
2046-12-30,Headphones,Electronics,12,7085,East
2046-12-31,Laptop,Books,13,9330,East
2047-01-01,Laptop,Books,17,9002,East
2047-01-02,Tablet,Fashion,8,4017,West
2047-01-03,TV,Fashion,16,5023,South
2047-01-04,TV,Fashion,11,4300,North
2047-01-05,Phone,Home,3,2949,South
2047-01-06,Headphones,Home,12,6568,East
2047-01-07,TV,Home,15,320,West
2047-01-08,Phone,Books,12,1279,South
2047-01-09,Laptop,Home,7,5974,North
2047-01-10,Tablet,Fashion,12,4038,East
2047-01-11,Laptop,Home,10,6563,East
2047-01-12,Laptop,Home,9,5627,South
2047-01-13,Tablet,Electronics,19,1727,East
2047-01-14,Laptop,Electronics,14,5555,South
2047-01-15,Tablet,Books,16,854,North
2047-01-16,Tablet,Electronics,16,7047,North
2047-01-17,TV,Fashion,16,7929,West
2047-01-18,Tablet,Books,12,6872,West
2047-01-19,TV,Fashion,15,9298,East
2047-01-20,Tablet,Fashion,18,701,North
2047-01-21,Headphones,Books,4,3791,West
2047-01-22,Headphones,Electronics,10,4736,South
2047-01-23,TV,Electronics,14,4031,North
2047-01-24,Tablet,Fashion,9,8788,South
2047-01-25,Tablet,Books,6,864,South
2047-01-26,Phone,Home,11,9408,North
2047-01-27,Laptop,Fashion,19,2800,North
2047-01-28,Tablet,Home,16,4922,West
2047-01-29,Headphones,Fashion,3,7835,West
2047-01-30,TV,Books,13,3940,North
2047-01-31,TV,Books,11,9406,East
2047-02-01,Phone,Electronics,12,6744,South
2047-02-02,Headphones,Fashion,9,1389,North
2047-02-03,Phone,Home,1,9302,South
2047-02-04,Laptop,Books,17,3772,North
2047-02-05,Laptop,Home,14,9070,South
2047-02-06,TV,Books,19,1835,South
2047-02-07,TV,Fashion,11,933,West
2047-02-08,Phone,Home,9,9717,South
2047-02-09,TV,Electronics,2,1866,South
2047-02-10,Phone,Home,17,2782,East
2047-02-11,Headphones,Home,6,7869,West
2047-02-12,Tablet,Home,2,6700,North
2047-02-13,Laptop,Fashion,9,6072,North
2047-02-14,TV,Fashion,9,9316,East
2047-02-15,TV,Home,4,7780,East
2047-02-16,Laptop,Electronics,3,4116,East
2047-02-17,Laptop,Home,1,4619,East
2047-02-18,Laptop,Books,13,5109,West
2047-02-19,Phone,Home,14,693,East
2047-02-20,Headphones,Home,14,8830,East
2047-02-21,Headphones,Electronics,6,8787,South
2047-02-22,Headphones,Electronics,17,1880,West
2047-02-23,Laptop,Home,18,8622,East
2047-02-24,Headphones,Electronics,15,1882,West
2047-02-25,Headphones,Home,8,461,North
2047-02-26,Phone,Home,8,9501,West
2047-02-27,TV,Books,4,9103,West
2047-02-28,TV,Books,4,1178,East
2047-03-01,TV,Books,6,7562,North
2047-03-02,TV,Home,5,1188,South
2047-03-03,Laptop,Fashion,12,5292,South
2047-03-04,Headphones,Electronics,2,642,East
2047-03-05,Laptop,Home,19,9673,South
2047-03-06,TV,Fashion,5,8463,South
2047-03-07,Laptop,Books,15,5226,East
2047-03-08,Headphones,Home,1,5597,South
2047-03-09,Headphones,Books,19,9468,West
2047-03-10,Headphones,Home,8,8899,North
2047-03-11,Phone,Electronics,4,3812,North
2047-03-12,Tablet,Books,6,2777,North
2047-03-13,TV,Electronics,5,9108,West
2047-03-14,Headphones,Electronics,2,2374,South
2047-03-15,Phone,Electronics,4,1322,West
2047-03-16,Tablet,Fashion,14,5210,North
2047-03-17,Laptop,Electronics,3,214,West
2047-03-18,Phone,Home,19,8425,West
2047-03-19,Tablet,Fashion,4,6159,West
2047-03-20,Tablet,Books,14,9956,West
2047-03-21,Laptop,Electronics,5,993,East
2047-03-22,Headphones,Electronics,9,2679,East
2047-03-23,TV,Home,18,7350,South
2047-03-24,Headphones,Home,17,6500,West
2047-03-25,TV,Electronics,6,9534,East
2047-03-26,TV,Fashion,8,9333,South
2047-03-27,Laptop,Fashion,12,9476,South
2047-03-28,Tablet,Fashion,1,846,West
2047-03-29,Phone,Home,4,421,South
2047-03-30,TV,Fashion,7,5424,South
2047-03-31,Tablet,Fashion,6,9975,East
2047-04-01,Tablet,Books,3,1387,North
2047-04-02,TV,Books,1,5356,North
2047-04-03,Laptop,Electronics,12,9354,East
2047-04-04,Laptop,Home,14,4947,West
2047-04-05,Tablet,Home,17,8001,South
2047-04-06,Laptop,Home,3,9796,East
2047-04-07,Laptop,Books,2,1262,North
2047-04-08,Phone,Home,4,9906,South
2047-04-09,Headphones,Home,10,8601,East
